Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
8261,富鼎,1000857.0,94164056.0,94.7,95.1,93.2,94.3,0.4,1184.0
8271,宇瞻,207982.0,9908300.0,48.1,48.1,47.2,47.45,-0.65,267.0
8341,日友,113445.0,10330130.0,91.3,91.6,90.5,90.7,-0.4,472.0
8374,羅昇,4926820.0,664757564.0,129.0,139.5,128.0,133.5,3.5,4112.0
8404,百和興業-KY,2061056.0,60821205.0,29.8,30.15,29.1,29.5,-0.3,1118.0
8422,可寧衛,122116.0,22158378.0,182.0,182.0,181.0,181.0,-1.0,151.0
8442,威宏-KY,42341.0,4491755.0,106.0,107.0,105.0,106.5,0.0,43.0
8454,富邦媒,632806.0,221974358.0,349.5,353.5,349.0,350.0,2.0,1132.0
8462,柏文,40132.0,4614445.0,115.5,115.5,114.0,114.0,-3.0,245.0
8464,億豐,1128957.0,439455457.0,397.5,397.5,385.5,392.0,-3.0,1221.0
8467,波力-KY,1411901.0,440774235.0,298.0,319.5,295.0,319.5,27.5,1989.0
8473,山林水,969638.0,37547393.0,39.45,39.5,38.15,38.95,2.05,778.0
8478,東哥遊艇,846403.0,189450344.0,229.0,229.0,220.0,222.5,-20.0,1714.0
8482,商億-KY,10000.0,647500.0,64.8,64.8,64.5,64.5,-0.2,10.0
8926,台汽電,310243.0,13160224.0,42.45,42.55,42.3,42.35,-0.15,285.0
8996,高力,1378839.0,463260541.0,331.5,340.5,331.5,335.0,-0.5,1606.0
9802,鈺齊-KY,832995.0,89884392.0,108.5,109.5,107.0,107.0,-1.0,555.0
9904,寶成,12138501.0,506985342.0,42.85,42.85,41.3,41.75,-1.3,8342.0
9905,大華,62525.0,1437233.0,22.9,23.0,22.9,23.0,0.0,52.0
9906,欣巴巴,531707.0,64793964.0,122.5,124.0,120.0,123.0,-0.5,458.0
9907,統一實,1302840.0,20524923.0,15.85,15.95,15.65,15.65,-0.3,850.0
9908,大台北,165198.0,4981821.0,30.25,30.25,30.1,30.25,0.05,188.0
9910,豐泰,765811.0,105857988.0,140.5,140.5,137.5,138.0,-2.5,1510.0
9911,櫻花,333233.0,28154995.0,85.0,85.1,84.1,84.3,-0.8,603.0
9914,美利達,504327.0,80581768.0,158.5,162.0,158.0,158.5,-2.0,635.0
9917,中保科,388041.0,50619471.0,131.5,132.0,129.5,131.0,0.5,416.0
9918,欣天然,3938.0,157539.0,40.15,40.15,40.1,40.1,0.0,25.0
9921,巨大,1697306.0,250092611.0,149.0,149.0,146.0,146.0,-4.5,2482.0
9924,福興,156461.0,8338442.0,53.3,53.6,53.1,53.1,-0.5,163.0
9925,新保,35410.0,1460042.0,41.35,41.35,41.2,41.2,-0.15,64.0
9926,新海,7470.0,389962.0,52.5,52.6,52.0,52.1,-0.2,17.0
9927,泰銘,202927.0,13326705.0,66.0,66.1,65.3,65.3,-0.7,194.0
9930,中聯資源,43775.0,2943579.0,67.5,67.5,66.9,67.4,-0.1,61.0
9933,中鼎,1911703.0,77347642.0,40.55,40.7,40.35,40.4,0.0,1223.0
9934,成霖,954041.0,13762555.0,14.45,14.5,14.35,14.35,-0.2,431.0
9937,全國,13979.0,909107.0,64.6,65.6,64.5,65.6,1.6,34.0
9938,百和,2783387.0,219376169.0,79.5,80.5,77.7,79.3,0.0,2278.0
9939,宏全,775416.0,113294062.0,146.0,148.0,145.0,145.5,-0.5,1240.0
9940,信義,165065.0,4868566.0,29.5,29.65,29.35,29.5,-0.05,146.0
9941,裕融,1417310.0,156233853.0,111.5,111.5,109.5,110.5,-2.0,3323.0
9942,茂順,48025.0,5496785.0,114.0,115.0,114.0,115.0,0.0,70.0
9943,好樂迪,79379.0,6317189.0,79.1,80.0,78.8,79.9,0.5,94.0
9945,潤泰新,3055752.0,140272814.0,45.75,46.35,45.5,45.75,-0.05,2086.0
9946,三發地產,244910.0,5956547.0,24.55,24.65,24.1,24.1,-0.7,183.0
9958,世紀鋼,3401751.0,622383554.0,177.5,186.0,176.5,183.5,5.5,2813.0
