Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1101,台泥,11409182.0,378718520.0,33.55,33.6,33.0,33.15,-0.4,8455.0
1102,亞泥,4530016.0,191961650.0,42.45,42.6,42.25,42.3,-0.2,2257.0
1103,嘉泥,75432.0,1352066.0,17.95,18.0,17.8,18.0,0.05,117.0
1104,環泥,157694.0,4619353.0,29.4,29.45,29.15,29.2,-0.1,204.0
1108,幸福,297748.0,4346815.0,14.6,14.65,14.55,14.6,0.0,117.0
1109,信大,95428.0,1763793.0,18.45,18.5,18.45,18.5,0.05,71.0
1110,東泥,226321.0,4817121.0,21.1,21.5,20.95,21.35,0.3,140.0
1201,味全,810701.0,14610777.0,18.1,18.2,17.9,17.95,-0.35,521.0
1203,味王,73871.0,3051522.0,41.3,41.35,41.3,41.3,-0.05,79.0
1210,大成,748420.0,39887616.0,53.7,53.7,53.1,53.1,-0.6,1107.0
1215,卜蜂,178688.0,17924437.0,100.0,100.5,99.7,100.5,0.0,659.0
1216,統一,4892137.0,414843134.0,84.6,85.1,84.1,85.0,0.4,2574.0
1218,泰山,550723.0,11513039.0,21.0,21.05,20.8,20.9,-0.1,376.0
1225,福懋油,331854.0,23158326.0,76.7,76.7,69.1,69.1,-7.6,840.0
1227,佳格,220376.0,8307576.0,37.65,37.8,37.65,37.65,0.0,239.0
1229,聯華,868472.0,50047280.0,58.0,58.1,57.4,57.4,-0.5,1572.0
1231,聯華食,143963.0,18600152.0,130.0,130.0,128.0,130.0,1.5,759.0
1232,大統益,8497.0,1238344.0,145.5,146.0,145.5,146.0,1.0,50.0
1234,黑松,182970.0,7565217.0,41.4,41.4,41.25,41.3,-0.3,148.0
1235,興泰,13673.0,1548152.0,113.5,117.0,111.0,111.0,-5.5,2842.0
1256,鮮活果汁-KY,198830.0,28860106.0,146.0,149.5,140.5,140.5,4.5,322.0
1301,台塑,21351215.0,876050107.0,40.75,41.9,40.4,40.7,0.5,10290.0
1303,南亞,15908723.0,588802821.0,37.0,38.2,36.45,36.7,-0.2,9213.0
1304,台聚,1750500.0,21641081.0,12.25,12.6,12.2,12.25,0.0,1057.0
1305,華夏,706336.0,9707763.0,13.6,14.0,13.55,13.6,0.1,528.0
1307,三芳,1600261.0,63189082.0,38.85,40.4,38.85,39.2,0.45,983.0
1308,亞聚,622545.0,9855358.0,15.65,16.1,15.6,15.7,0.1,574.0
1309,台達化,1228191.0,20034861.0,16.2,16.7,16.05,16.1,-0.1,788.0
1310,台苯,736436.0,8062046.0,10.95,11.2,10.8,10.8,-0.15,755.0
1312,國喬,2786349.0,31278931.0,11.1,11.45,11.1,11.15,-0.05,881.0
1313,聯成,1496675.0,15831014.0,10.55,10.8,10.45,10.5,0.05,809.0
1314,中石化,8149090.0,65828734.0,8.08,8.2,8.03,8.03,-0.03,2796.0
1315,達新,36662.0,2584895.0,70.7,70.7,70.4,70.6,-0.1,47.0
1319,東陽,4599002.0,512671904.0,114.0,115.0,109.5,110.0,-3.5,3965.0
1321,大洋,310320.0,10365582.0,33.25,33.75,33.2,33.25,-0.35,212.0
1326,台化,12287445.0,410971423.0,33.3,34.2,32.9,33.15,0.0,5657.0
1342,八貫,353339.0,37185492.0,107.5,107.5,104.0,104.0,-3.0,794.0
1402,遠東新,13830274.0,468476625.0,33.55,34.15,33.5,33.75,0.7,4174.0
1409,新纖,2033958.0,32567934.0,15.95,16.15,15.9,15.95,0.1,671.0
1419,新紡,14558.0,666660.0,45.9,45.9,45.65,45.65,-0.4,20.0
1434,福懋,593103.0,11826221.0,19.95,20.15,19.8,19.95,0.05,534.0
1435,中福,430.0,17067.0,0.0,0.0,0.0,0.0,0.0,16.0
1436,華友聯,191498.0,23584516.0,124.5,125.5,122.5,122.5,-0.5,182.0
1437,勤益控,35054.0,1207411.0,34.45,34.45,34.4,34.45,0.0,79.0
1440,南紡,413463.0,6337551.0,15.4,15.4,15.3,15.3,-0.15,257.0
1442,名軒,1626857.0,134875604.0,83.1,83.8,81.2,83.5,0.1,1620.0
1444,力麗,1714949.0,16260460.0,9.52,9.58,9.4,9.4,-0.07,860.0
1446,宏和,3511380.0,191039411.0,57.0,57.6,52.8,52.9,-4.8,2333.0
1447,力鵬,929694.0,7265751.0,7.86,7.9,7.75,7.75,-0.07,568.0
1455,集盛,436751.0,4369434.0,9.98,10.1,9.93,9.94,-0.03,283.0
1457,宜進,239069.0,4799400.0,20.0,20.15,20.0,20.1,0.15,203.0
1476,儒鴻,556347.0,293337057.0,522.0,532.0,518.0,531.0,4.0,660.0
1477,聚陽,974813.0,301562566.0,306.5,311.0,306.5,309.5,3.0,1022.0
1503,士電,695409.0,138758986.0,199.0,202.5,198.0,198.5,-1.5,914.0
1504,東元,6294646.0,329759960.0,52.8,53.4,51.8,51.8,-1.0,4785.0
1513,中興電,3009102.0,479238423.0,160.0,162.5,157.5,158.0,-1.5,3095.0
1514,亞力,1495682.0,161875697.0,109.5,110.5,107.0,107.0,-2.5,1579.0
1515,力山,473465.0,14444929.0,30.8,30.85,30.3,30.35,-1.05,484.0
1519,華城,2390446.0,1353362668.0,565.0,578.0,558.0,563.0,-10.0,3979.0
1522,堤維西,1614154.0,101874919.0,63.5,63.7,62.7,62.8,-0.3,1273.0
1532,勤美,1802540.0,59990563.0,33.55,33.65,33.1,33.1,-0.45,1086.0
1535,中宇,231025.0,14707662.0,62.4,64.5,62.4,63.0,0.1,208.0
1536,和大,3392576.0,205486772.0,60.5,61.8,59.8,59.8,-1.3,2389.0
1537,廣隆,144787.0,22744680.0,158.0,159.0,156.0,157.0,-1.0,240.0
1558,伸興,139686.0,14656542.0,105.5,105.5,103.5,103.5,0.5,117.0
1560,中砂,874180.0,264221317.0,300.5,304.5,300.5,300.5,-0.5,2662.0
1563,巧新,544290.0,31998427.0,59.9,60.3,58.0,58.0,-0.9,519.0
1582,信錦,560921.0,51502974.0,92.5,93.4,91.0,91.0,-1.4,641.0
1583,程泰,47522.0,2843094.0,59.9,59.9,59.5,59.7,-0.2,25.0
1590,亞德客-KY,1824573.0,1595642307.0,885.0,906.0,860.0,867.0,42.0,2515.0
1597,直得,976908.0,88880438.0,89.1,92.2,89.1,89.7,0.6,1141.0
1603,華電,572471.0,21852525.0,38.05,38.55,37.85,37.85,0.15,475.0
1604,聲寶,124008.0,3517779.0,28.4,28.5,28.2,28.35,0.05,159.0
1605,華新,40346479.0,1064869028.0,26.05,26.8,25.85,26.2,0.3,16571.0
1608,華榮,970951.0,26944991.0,27.8,28.25,27.55,27.6,-0.15,662.0
1609,大亞,4610523.0,203467869.0,44.6,45.1,43.55,44.15,-0.45,3786.0
1611,中電,838782.0,14147990.0,16.9,17.2,16.7,16.75,-0.15,532.0
1612,宏泰,2116515.0,76932290.0,36.3,36.95,35.85,35.85,-0.4,1360.0
1614,三洋電,35094.0,1385286.0,40.05,40.05,39.3,39.45,0.05,38.0
1615,大山,131983.0,7638247.0,58.0,58.9,57.4,57.9,-0.1,189.0
1618,合機,1497068.0,67053058.0,45.55,45.6,44.4,44.85,-1.15,1356.0
1702,南僑,471505.0,24965244.0,53.4,53.8,52.5,52.5,0.0,437.0
1707,葡萄王,157819.0,24648628.0,156.0,157.0,155.5,156.5,1.0,260.0
1708,東鹼,2981898.0,115365898.0,38.85,39.3,38.0,38.6,-0.25,2063.0
1709,和益,312601.0,6780505.0,21.65,21.9,21.6,21.6,-0.05,270.0
1710,東聯,1255983.0,19591694.0,15.65,15.75,15.45,15.6,0.2,816.0
1711,永光,1701651.0,38274801.0,22.2,22.75,22.2,22.55,0.35,1126.0
1712,興農,272642.0,12236745.0,45.2,45.2,44.6,44.65,-0.55,321.0
1713,國化,416304.0,19982072.0,47.2,48.4,47.2,47.85,0.3,180.0
1714,和桐,1376555.0,11615527.0,8.42,8.49,8.4,8.41,0.05,404.0
1717,長興,857724.0,25185966.0,29.55,29.75,29.2,29.3,-0.05,553.0
1718,中纖,3400335.0,27300875.0,8.01,8.17,7.96,7.96,-0.11,1343.0
1720,生達,261659.0,16877241.0,64.1,64.8,64.1,64.6,0.5,261.0
1722,台肥,709252.0,38979013.0,55.0,55.3,54.8,54.8,-0.1,566.0
1723,中碳,324695.0,29603835.0,96.2,96.6,95.8,96.2,-0.1,222.0
1725,元禎,44813.0,1781305.0,39.2,40.5,39.2,39.7,0.2,55.0
1726,永記,18780.0,1417402.0,75.7,75.7,75.3,75.6,0.5,40.0
1736,喬山,1192494.0,225678002.0,188.0,192.5,184.5,190.5,0.5,1405.0
1737,臺鹽,110962.0,3596152.0,32.2,32.5,32.2,32.5,0.25,104.0
1760,寶齡富錦,47961.0,4146273.0,86.2,86.7,86.2,86.3,0.1,122.0
1773,勝一,97126.0,16189697.0,167.5,169.0,165.5,165.5,-2.0,165.0
1786,科妍,739348.0,70086570.0,96.7,96.7,93.5,93.6,-1.7,751.0
1789,神隆,285267.0,6627291.0,23.25,23.55,23.1,23.1,-0.3,249.0
1795,美時,1475542.0,405514229.0,277.0,279.0,272.5,272.5,-4.0,2043.0
1802,台玻,34871990.0,680090684.0,18.75,20.15,18.75,18.85,0.3,13628.0
1808,潤隆,1682530.0,68755657.0,40.6,41.35,40.5,40.55,0.0,1186.0
1903,士紙,52013.0,2822598.0,54.3,54.6,54.0,54.0,-0.8,70.0
1904,正隆,903758.0,18978946.0,21.0,21.15,20.95,20.95,-0.05,876.0
1905,華紙,568602.0,10247951.0,17.8,18.2,17.8,17.85,0.05,387.0
1907,永豐餘,529171.0,16191365.0,30.5,30.85,30.4,30.45,-0.05,316.0
1909,榮成,369187.0,4578844.0,12.35,12.5,12.35,12.35,0.0,248.0
2002,中鋼,14652047.0,308715969.0,21.05,21.3,21.0,21.0,0.0,5827.0
2006,東和鋼鐵,842909.0,60354979.0,71.2,71.9,71.2,71.6,0.8,1059.0
2009,第一銅,1504588.0,59614885.0,39.0,40.25,39.0,39.05,0.4,1113.0
2010,春源,514108.0,9464247.0,18.35,18.55,18.3,18.3,-0.05,380.0
2012,春雨,121188.0,3155494.0,25.8,26.25,25.65,25.95,0.3,111.0
2013,中鋼構,24971.0,1310920.0,52.6,52.6,52.3,52.5,-0.1,148.0
2014,中鴻,4789081.0,94878640.0,19.5,20.15,19.45,19.85,0.45,2611.0
2015,豐興,176667.0,13004005.0,73.4,74.0,73.2,73.9,0.4,788.0
2017,官田鋼,422921.0,4826308.0,11.4,11.6,11.3,11.45,0.05,657.0
2020,美亞,788184.0,22581482.0,29.0,29.0,28.45,28.5,-0.6,1218.0
2023,燁輝,1494223.0,22824230.0,15.2,15.4,15.2,15.25,0.05,457.0
2027,大成鋼,3406232.0,114158313.0,33.6,34.0,33.25,33.25,-0.35,2014.0
2028,威致,191862.0,4247129.0,22.1,22.4,21.9,22.15,0.05,104.0
2029,盛餘,166387.0,4120337.0,24.9,24.9,24.65,24.85,0.05,109.0
2031,新光鋼,266219.0,13291233.0,49.85,50.4,49.55,49.85,0.3,267.0
2034,允強,1307766.0,27307132.0,20.6,21.15,20.5,20.7,0.1,753.0
2049,上銀,4948218.0,1250317502.0,246.5,256.0,244.5,252.5,6.5,5097.0
2059,川湖,1160177.0,1777994405.0,1535.0,1555.0,1515.0,1525.0,-50.0,2213.0
2101,南港,1309156.0,64959351.0,49.85,50.2,49.2,49.4,-0.3,1013.0
2102,泰豐,772898.0,16309531.0,21.25,21.4,20.9,21.05,-0.2,485.0
2103,台橡,905923.0,20172938.0,22.15,22.45,22.15,22.2,0.1,420.0
2104,國際中橡,679924.0,10301065.0,15.25,15.35,15.0,15.0,-0.25,392.0
2105,正新,4056713.0,210106565.0,51.8,52.3,51.4,51.5,-0.5,2306.0
2106,建大,315647.0,9072850.0,28.75,28.95,28.65,28.7,-0.05,334.0
2107,厚生,305023.0,8087052.0,26.4,26.6,26.4,26.45,0.05,259.0
2108,南帝,283361.0,9460533.0,33.35,33.7,33.15,33.35,0.0,209.0
2114,鑫永銓,10542.0,999901.0,95.3,95.3,94.5,94.5,-0.8,24.0
2201,裕隆,2087778.0,116244629.0,55.6,57.0,55.2,55.2,-0.6,1685.0
2204,中華,3215941.0,264668313.0,81.8,83.5,81.7,81.8,-0.4,2817.0
2206,三陽工業,983840.0,68565852.0,69.9,69.9,69.4,69.8,0.4,716.0
2207,和泰車,102675.0,62817864.0,611.0,616.0,611.0,611.0,1.0,307.0
2208,台船,892778.0,14400351.0,16.15,16.3,16.05,16.15,0.0,597.0
2211,長榮鋼,436826.0,43810890.0,100.5,101.0,99.9,100.0,0.1,371.0
2227,裕日車,69926.0,5998579.0,85.1,86.2,85.1,85.2,-0.9,200.0
2228,劍麟,105844.0,10924168.0,103.0,104.0,102.5,103.0,0.5,137.0
2231,為升,1432013.0,156283072.0,107.5,111.5,107.0,107.0,0.5,1647.0
2233,宇隆,1078467.0,188561688.0,179.0,180.0,172.0,173.0,-5.5,1312.0
2247,汎德永業,80918.0,23738519.0,292.0,295.5,291.0,293.5,2.5,196.0
2258,鴻華先進-創,275125.0,11034662.0,40.5,41.45,39.85,40.05,-0.4,160.0
2301,光寶科,8180619.0,844216725.0,105.0,105.5,102.0,103.0,-2.0,5178.0
2308,台達電,8313893.0,3340067043.0,404.5,404.5,398.5,403.0,-2.0,5992.0
2312,金寶,25686380.0,706141989.0,27.7,27.95,27.25,27.35,-0.35,9202.0
2313,華通,33850341.0,2182762592.0,63.2,65.6,62.7,63.7,1.3,18347.0
2314,台揚,641422.0,19352070.0,30.1,30.4,30.05,30.05,-0.35,504.0
2316,楠梓電,4335288.0,225129870.0,51.7,53.7,49.85,50.2,-1.0,2796.0
2317,鴻海,58994150.0,11375383210.0,193.0,195.0,192.0,192.0,-3.0,73633.0
2323,中環,2762608.0,31602593.0,11.6,11.6,11.3,11.3,-0.2,791.0
2324,仁寶,27497175.0,1065316460.0,38.7,39.2,38.35,38.8,-0.3,12726.0
2327,國巨,2117309.0,1143782898.0,540.0,546.0,536.0,538.0,3.0,2969.0
2328,廣宇,2344727.0,86646472.0,37.45,37.5,36.7,36.75,-1.05,1567.0
2329,華泰,1383672.0,50638444.0,36.55,37.05,36.35,36.5,-0.2,1224.0
2330,台積電,32359253.0,34496134808.0,1070.0,1075.0,1060.0,1065.0,-10.0,31326.0
2331,精英,1233324.0,29142982.0,23.9,24.2,23.3,23.3,-0.45,767.0
2332,友訊,4735694.0,98758602.0,20.55,21.1,20.5,20.9,0.45,2675.0
2337,旺宏,8203990.0,181644935.0,22.2,22.55,21.9,21.9,-0.3,3810.0
2338,光罩,1157269.0,61241796.0,53.5,54.0,52.2,52.6,-0.4,1013.0
2340,台亞,680773.0,20560295.0,30.2,30.7,29.95,30.3,0.2,646.0
2344,華邦電,19934571.0,318311464.0,15.95,16.2,15.8,15.8,-0.1,7229.0
2345,智邦,7572105.0,5391684146.0,718.0,734.0,699.0,706.0,-14.0,6353.0
2347,聯強,3368667.0,250390918.0,75.5,75.7,73.8,74.0,-1.7,3361.0
2348,海悅,1598861.0,282290882.0,173.0,179.5,171.5,178.5,6.0,1661.0
2349,錸德,3490408.0,51638135.0,14.75,15.0,14.7,14.75,-0.05,1596.0
2351,順德,1599898.0,159367587.0,100.0,102.0,98.2,98.8,-0.9,1650.0
2352,佳世達,3225052.0,119342117.0,37.2,37.6,36.6,36.6,-0.55,1950.0
2353,宏碁,16862891.0,665810629.0,40.05,40.25,39.0,39.0,-0.5,8091.0
2354,鴻準,53292417.0,4468092373.0,85.8,86.4,82.5,82.9,-2.9,30304.0
2355,敬鵬,667235.0,25981116.0,39.2,39.25,38.6,38.85,-0.25,546.0
2356,英業達,16086403.0,801242242.0,50.8,51.0,49.3,49.4,-0.9,10002.0
2357,華碩,2669274.0,1618740593.0,615.0,617.0,600.0,605.0,-3.0,5000.0
2359,所羅門,3458841.0,479355906.0,138.0,142.5,136.0,137.5,1.5,2833.0
2360,致茂,4050361.0,1645071531.0,415.5,418.0,400.5,401.5,-13.5,4262.0
2362,藍天,6726957.0,388183340.0,57.0,59.9,55.7,55.7,0.2,4914.0
2363,矽統,44040286.0,3371204586.0,75.9,79.5,74.2,74.2,0.9,32601.0
2365,昆盈,2874233.0,116606547.0,40.55,41.35,40.2,40.55,-0.2,2024.0
2367,燿華,8998344.0,280576994.0,31.05,31.8,30.6,30.95,-0.35,6347.0
2368,金像電,3911700.0,789946622.0,203.0,203.5,199.0,203.0,-1.0,3302.0
2369,菱生,559135.0,10180001.0,18.25,18.4,18.05,18.1,-0.05,396.0
2371,大同,11960074.0,570395460.0,47.4,48.4,46.9,47.1,0.05,5822.0
2373,震旦行,30052.0,1999780.0,66.7,66.7,66.5,66.5,-0.2,73.0
2374,佳能,5639125.0,275063820.0,49.35,49.75,48.05,48.05,-0.75,4206.0
2375,凱美,4729352.0,346673492.0,73.9,75.9,71.4,71.9,-2.5,3578.0
2376,技嘉,3579449.0,979845538.0,276.5,277.0,272.0,274.0,-3.5,5815.0
2377,微星,1388796.0,240038833.0,172.0,174.0,172.0,172.5,-0.5,1111.0
2379,瑞昱,3187655.0,1668266712.0,520.0,528.0,518.0,521.0,2.0,3620.0
2382,廣達,14789558.0,4341567170.0,297.0,298.5,291.0,293.0,-3.0,15967.0
2383,台光電,5962046.0,3282973865.0,545.0,556.0,539.0,554.0,4.0,7575.0
2385,群光,1709347.0,258083475.0,152.0,152.0,150.5,150.5,-1.0,1280.0
2387,精元,787657.0,50240448.0,63.7,64.3,63.3,63.7,0.2,763.0
2388,威盛,14450297.0,1595641971.0,107.5,114.0,107.5,110.0,3.0,8682.0
2392,正崴,7363804.0,547210054.0,75.0,75.7,73.6,73.6,-1.6,5700.0
2393,億光,1166823.0,90527122.0,77.9,78.8,77.0,77.0,-1.2,1116.0
2395,研華,706595.0,250225978.0,357.5,357.5,352.0,353.5,-2.0,638.0
2397,友通,82516.0,6383960.0,77.1,78.2,76.8,77.6,0.5,92.0
2401,凌陽,7419135.0,220135813.0,29.2,30.3,28.7,30.05,1.0,4369.0
2402,毅嘉,1499961.0,58903224.0,39.1,39.6,39.1,39.2,-0.25,1093.0
2404,漢唐,1608350.0,741849330.0,458.5,466.0,456.0,456.0,-2.5,2070.0
2405,輔信,4069268.0,83473696.0,20.7,20.9,20.35,20.5,-0.5,2011.0
2406,國碩,1210429.0,20122282.0,16.55,16.8,16.4,16.7,0.15,680.0
2408,南亞科,11322112.0,368902816.0,32.6,33.35,32.05,32.3,-0.2,5980.0
2409,友達,12009113.0,188557767.0,15.7,15.95,15.6,15.6,0.05,3171.0
2412,中華電,4416369.0,550329774.0,124.0,125.0,124.0,124.5,0.0,3198.0
2414,精技,128490.0,4984259.0,38.85,39.25,38.35,38.6,-0.25,202.0
2417,圓剛,329180.0,13153847.0,40.05,40.45,39.8,40.0,0.0,242.0
2419,仲琦,1740391.0,53482621.0,30.8,31.2,30.45,30.5,-0.4,1342.0
2420,新巨,400261.0,25780666.0,65.0,65.4,63.6,64.0,-1.0,446.0
2421,建準,1975982.0,200415333.0,103.5,104.5,100.0,101.0,-2.5,1695.0
2428,興勤,49587.0,7915857.0,160.0,160.5,159.0,159.0,0.0,90.0
2433,互盛電,31500.0,1580141.0,50.2,50.2,50.1,50.1,-0.1,43.0
2436,偉詮電,9154045.0,555092729.0,59.5,62.3,59.3,60.0,0.7,6920.0
2439,美律,770218.0,82881535.0,108.5,109.0,107.0,107.0,-0.5,755.0
2441,超豐,549229.0,31793313.0,58.0,58.1,57.6,57.8,-0.2,581.0
2442,新美齊,820555.0,21123256.0,25.9,26.1,25.55,25.55,-0.25,479.0
2449,京元電子,20152924.0,2398745854.0,120.5,121.5,117.5,117.5,-3.5,15322.0
2450,神腦,89433.0,3087103.0,34.7,34.7,34.45,34.5,-0.1,101.0
2451,創見,534566.0,50161832.0,93.2,94.5,93.1,94.2,0.3,489.0
2453,凌群,3970993.0,237493502.0,60.7,61.1,58.7,59.7,-1.0,2987.0
2454,聯發科,8230114.0,11015978916.0,1315.0,1360.0,1310.0,1350.0,25.0,12323.0
2455,全新,3308309.0,550691043.0,168.5,169.5,164.0,165.5,-2.0,2472.0
2457,飛宏,2408004.0,98499789.0,40.65,41.8,40.3,40.3,-0.05,1643.0
2458,義隆,1415547.0,218510318.0,152.5,156.0,152.5,154.0,1.5,2718.0
2459,敦吉,18831.0,1322787.0,70.0,70.5,70.0,70.1,0.1,21.0
2464,盟立,2001507.0,147579010.0,74.1,75.1,73.1,73.1,-1.2,1731.0
2465,麗臺,544462.0,42073987.0,79.5,79.5,76.1,76.2,-3.9,702.0
2466,冠西電,2009787.0,71758390.0,34.0,36.0,33.65,35.9,-0.65,259.0
2467,志聖,7146077.0,1548073381.0,213.0,225.5,209.5,210.5,3.5,6756.0
2472,立隆電,3696250.0,317331487.0,87.1,88.4,84.4,84.4,-3.2,2870.0
2474,可成,5942159.0,1108820119.0,189.0,189.0,185.0,186.5,0.0,5360.0
2476,鉅祥,1733638.0,151531829.0,89.2,89.5,86.5,86.7,-2.0,1547.0
2478,大毅,95277.0,4484326.0,47.35,47.55,46.8,46.8,-0.45,155.0
2480,敦陽科,572976.0,78754800.0,138.5,139.5,134.5,137.5,-1.0,923.0
2481,強茂,784268.0,41028890.0,51.7,52.9,51.7,51.7,0.1,620.0
2485,兆赫,482059.0,8015135.0,16.65,16.9,16.5,16.55,-0.1,469.0
2486,一詮,12739385.0,1514031552.0,116.5,122.0,115.5,117.5,1.0,7208.0
2489,瑞軒,3231744.0,62144422.0,19.35,19.6,19.1,19.1,-0.2,1954.0
2492,華新科,1706620.0,168472670.0,97.3,100.5,97.0,97.0,-0.6,1411.0
2493,揚博,936338.0,93259527.0,100.0,101.5,98.8,98.8,-1.7,967.0
2495,普安,2851500.0,92293562.0,32.5,32.95,32.15,32.2,-0.3,1666.0
2497,怡利電,665658.0,41950921.0,63.1,64.3,62.5,62.5,-0.3,571.0
2498,宏達電,2756183.0,120901200.0,43.45,44.45,43.4,43.7,0.3,1849.0
2501,國建,1715289.0,43844455.0,25.7,25.9,25.35,25.65,-0.05,868.0
2504,國產,2765892.0,147567496.0,53.4,53.6,52.6,53.5,0.1,1792.0
2505,國揚,78035.0,1751800.0,22.5,22.6,22.3,22.45,-0.1,71.0
2511,太子,702550.0,7650892.0,10.9,11.0,10.75,10.8,-0.1,353.0
2514,龍邦,387212.0,7831609.0,20.4,20.55,20.05,20.05,-0.35,372.0
2515,中工,3529321.0,39866571.0,11.3,11.4,11.2,11.25,-0.05,1315.0
2520,冠德,6061270.0,355512750.0,59.5,60.4,58.0,58.2,-1.9,8659.0
2524,京城,405651.0,29364428.0,71.9,73.0,71.7,72.3,0.3,350.0
2527,宏璟,1058591.0,40459351.0,38.75,39.55,37.6,37.65,-1.45,842.0
2528,皇普,690569.0,27497140.0,39.85,40.55,39.35,40.0,-0.05,296.0
2530,華建,424130.0,16741718.0,39.9,40.1,39.2,39.25,-0.8,326.0
2534,宏盛,950750.0,25945973.0,27.7,27.9,26.85,27.7,0.0,551.0
2535,達欣工,413314.0,22520234.0,54.7,55.1,53.9,54.2,-0.5,885.0
2536,宏普,190212.0,6108097.0,32.6,32.6,32.0,32.15,-0.5,149.0
2537,聯上發,805682.0,11101408.0,14.0,14.05,13.65,13.7,-0.2,550.0
2538,基泰,217623.0,3489209.0,16.05,16.15,15.95,16.0,-0.05,146.0
2539,櫻花建,326891.0,17172901.0,52.9,53.5,52.2,52.4,-0.5,394.0
2540,愛山林,507508.0,44730540.0,88.3,89.0,87.5,87.7,0.3,546.0
2542,興富發,7269659.0,341524082.0,47.4,47.95,46.65,46.65,-0.75,16231.0
2543,皇昌,6159383.0,405445226.0,67.5,67.7,64.9,65.3,-2.2,3949.0
2545,皇翔,1244435.0,82703935.0,67.7,68.2,65.7,66.0,-1.7,1233.0
2546,根基,176109.0,13012092.0,74.6,74.7,72.9,74.0,-1.5,376.0
2547,日勝生,24168070.0,284020106.0,11.9,12.1,11.5,11.65,0.25,6329.0
2548,華固,409503.0,49708742.0,120.0,122.5,120.0,121.0,1.5,664.0
2597,潤弘,250750.0,37434292.0,149.5,151.0,148.0,148.5,0.5,637.0
2601,益航,3456594.0,26732738.0,7.62,7.95,7.6,7.66,0.08,1139.0
2603,長榮,19356000.0,4484552012.0,232.5,234.5,230.0,231.0,-4.5,15134.0
2605,新興,3538656.0,94847104.0,26.95,27.25,26.55,26.6,-0.4,2003.0
2606,裕民,2167167.0,126837289.0,59.4,59.6,57.9,57.9,-1.5,3441.0
2607,榮運,855256.0,26767974.0,31.6,31.6,31.15,31.2,-0.35,648.0
2608,嘉里大榮,104535.0,4105999.0,39.4,39.4,39.2,39.2,-0.25,111.0
2609,陽明,114473303.0,9324751009.0,82.5,83.0,80.2,80.5,-2.5,76702.0
2610,華航,46232558.0,1233704558.0,26.9,27.2,26.4,26.5,-0.45,15680.0
2612,中航,294727.0,12544015.0,42.85,43.2,42.25,42.5,0.0,298.0
2615,萬海,21871001.0,1864088454.0,86.1,86.6,84.3,84.5,-1.6,15053.0
2617,台航,789204.0,24361975.0,31.2,31.2,30.7,30.8,-0.3,514.0
2618,長榮航,72287794.0,3355580900.0,47.3,47.6,45.65,46.2,-1.3,31078.0
2630,亞航,387853.0,12492596.0,32.55,32.55,32.05,32.2,-0.3,518.0
2633,台灣高鐵,3043674.0,86648568.0,28.25,28.6,28.25,28.55,0.3,875.0
2634,漢翔,3430399.0,149462517.0,43.3,44.0,43.2,43.7,0.9,2316.0
2636,台驊控股,486159.0,39525228.0,81.7,82.7,80.5,80.6,-0.7,669.0
